number concept activation
282 drink 0.16383363
283 religion 0.08807739
284 trait 0.07891722
285 mental_health 0.106264316
286 beverage 0.027918976
287 orchestra 0.14832568
288 starter -0.025507897
289 upgrade 0.036412947
290 account 0.03348482
291 soft_tissue -0.015292163
292 photographer -0.015148752
293 venue 0.09326
294 Adverse_Effect 0.005158689
295 province 0.007893481
296 publication -0.024465133
297 quality 0.11181973
298 vessel 0.0048093414
299 therapy 0.16776071
300 speaker 0.26034704
301 polymer -0.088577375
302 flavor 0.08929504
303 chemical -0.0147272
304 shape 0.11215148
305 guest 0.10854503
306 gene -0.004321835
307 injury -0.011702852
308 combination 0.037762467
309 bank 0.006055567
310 accessory 0.09568208
311 airline 0.02192555
312 county 0.022923449
313 competition -0.016332021
314 actor -0.0043172524
315 station 0.15974644
316 gem 0.05734544
317 image 0.046504647
318 luminary 0.07136321
319 expression 0.14507204
320 people 0.1562908
321 vehicle 0.056340534
322 society 0.02640465
323 tree 0.092722036
324 union 0.019382168
325 division -0.058052585
326 genre 0.14622681
327 fruit 0.0017498254
328 contemporary 0.16141301
329 heroes 0.020323535
330 officer -0.015148128
331 heroe 0.10936423
332 virus -0.011107159
333 establishment 0.012061481
334 piece 0.13126592
335 scientist 0.014941463
336 spot 0.060577948
337 wrestler -0.038068924
338 space 0.071310416
339 vaccine -0.014727182
340 track 0.18256696
341 value 0.021795167
342 pioneer 0.03118056
343 substrate -0.03977555
344 publisher 0.030976336
345 architect 0.013511321
346 behavior 0.14646013
347 theorist 0.025207508
348 producer 0.07200482
349 sweet 0.102491185
350 mission 0.028544957
351 single 0.08604407
352 partner -0.0018666983
353 park 0.09564049
354 celebs 0.0068232687
355 finish 0.04355949
356 committee 0.068878375
357 battle -0.0020068565
358 crop 0.06310062
359 phrase 0.139579
360 sight 0.12878813
361 addition 0.052209616
362 album 0.22145408
363 leader 0.082565375
364 habitat 0.10312377
365 charity -0.0075191557
366 malignancy 0.03589612
367 feeling 0.19855939
368 mouth_watering 0.005119029
369 legend 0.09714107
370 real_estate 0.0246038
371 icon 0.061225537
372 modality 0.12405341
373 restaurant 0.043307014
374 cheese 0.024323605
375 mammal 0.06987679
376 cutting_edge 0.067530155
377 headliner 0.07844226
378 fuel 0.028824052
379 syndrome 0.051467255
380 fixture 0.0043935026
381 prop 0.027768753
382 report 0.0039504636
383 center -0.0048631616
384 college 0.08278727
385 delicacy 0.024364648
386 role 0.05151309
387 newcomer 0.0032011357
388 ensemble 0.08876872
389 investment 0.0064361044
390 control 0.0947604
391 theory 0.034671634
392 salad 0.037993066
393 biomarker 0.0068881423
394 nickname 0.09075935
395 singer 0.16463706
396 raw_material -0.03713125
397 entree -0.026501017
398 african_american 0.059282016
399 operator 0.059425578
400 particle -0.012389059
401 politician 0.109856814
402 builder -0.0017506407
403 maker 0.05713965
404 series 0.06719888
405 store 0.06878039
406 sport 0.044165928
407 developer 0.0015730939
408 museum 0.04737031
409 enzyme -0.089718595
410 Web_Site -3.5183242e-05
411 herb 0.051523965
412 fashion_designer 0.0009779445
413 record 0.11398216
414 software 0.072963044
415 street 0.08150154
416 show 0.15595159
417 version 0.09278446
418 stimulus 0.06615302
419 teammate 0.059645094
420 touch 0.14927533
421 outlet 0.07853469
422 Service_Provider -0.02240373
423 entertainer 0.08968838
424 advocate 0.112327546
425 suburb 0.061655436
426 exhibit 0.004209667
427 mine 0.1543745
428 settlement 0.015690923
429 remedy 0.046257485
430 official -0.0049015717
431 poem 0.16212703
432 breed 0.068963796
433 state -0.011359964
434 youngster 0.04962613
435 camp 0.09206898
436 organ 0.1759612
437 giant -0.020437563
438 actress -0.03605585
439 fund -0.029211463
440 variant -0.03916494
441 Empirical_Study -0.030759087
442 Signature_Dish -0.0099763
443 mode 0.109112054
444 conference 0.10890755
445 force -0.016173204
446 brewery 0.022741474
447 art 0.073695764
448 threat -0.05131569
449 production -0.0071280138
450 supporter 0.07302628
451 inhibitor -0.06883011
452 journal 0.03055833
453 practitioner 0.04129474
454 novelist 0.04570609
455 invertebrate 0.11593786
456 vegetable -0.075071014
457 musical 0.2022661
458 economist -0.0076126223
459 card -0.027230715
460 network 0.09337286
461 comedy 0.02258714
462 nineteenth_century 0.0038901677
463 grass 0.076356925
464 ride 0.12090664
465 standout 0.0491541
466 water 0.043893557
467 worker -0.023963576
468 investigator 0.0074350815
469 surgery 0.08354697
470 Famous_Name -0.027372792
471 Centre 0.011034956
472 parish 0.08183418
473 comment 0.1171984
474 occupation 0.025742894
475 artiste 0.1054641
476 experiment 0.08367548
477 insect 0.05356589
478 densely_populated 0.008036997
479 dog 0.12450247
480 commentator 0.097075686
481 infection -0.0012535725
482 composition 0.16890317
483 dignitary 0.030494023
484 ethnic_minority 0.06896141
485 internationally_renowned -0.002954788
486 prison 0.08423708
487 philosopher 0.12005338
488 critically_acclaimed 0.057235003
489 comic -0.0155270565
490 surname -0.006627267
491 finding 0.18609811
492 index 0.008908179
493 peer 0.1428504
494 coach 0.058317855
495 activist 0.042019203
496 foundation -0.00030427967
497 award 0.006521518
498 pathogen -0.046297126
499 face 0.04110704
500 council 0.05369339
501 verb 0.073717885
502 acquisition -0.010014138
503 selection 0.14652638
504 defect 0.064707145
505 route 0.027367668
506 studio 0.19131161
507 thinker 0.16420956
508 container 0.013664334
509 Historical_Site 0.0047359695
510 abnormality 0.05902464
511 movement 0.07889551
512 colleague 0.07744081
513 sociologist 0.017468937
514 base 0.07715669
515 culture 0.14365488
516 monster 0.009714872
517 explorer -0.018927872
518 investor 0.06392662
519 tourist_destination -0.011559679
520 insurer 0.004000904
521 regular 0.13869268
522 sample 0.14576672
523 Menu_Item 0.06418508
524 Offence -0.021814255
525 minister 0.02038867
526 composer 0.15830258
527 coating -0.008940625
528 perennial 0.046405856
529 soil 0.031469796
530 performance 0.12451415
531 teacher 0.12609081
532 painter 0.019260725
533 landmark -0.015540399
534 university 0.05082933
535 mountain 0.070866555
536 novel 0.04735369
537 wine 0.06761853
538 fabric 0.010181386
539 internationally_acclaimed 0.03030199
540 franchise -0.005609538
541 prize -0.066837884
542 disaster 0.051079653
543 topping 0.04431827
544 house 0.09233376
545 journalist 0.08577702
546 filmmaker 0.011178267
547 djs 0.20919763
548 law_enforcement 0.12328144
549 muscle 0.043667838
550 blue_chip 0.02099934
551 manager 0.014427759
552 stock 0.03219598
553 contributor -0.025591804
554 choreographer 0.013920966
555 south_african 0.10088931
556 resort -0.0075328923
557 folk 0.24022754
558 tune 0.30309793
559 winery 0.04461178
560 entrepreneur 0.021975903
561 physician 0.09169197
562 deity 0.0019891043
563 playwright 0.025114182
564 move 0.0016642405
565 user 0.09903717
566 quarterback 0.04485928
567 twentieth_century 0.035442572
568 guest_speaker 0.11412767
569 dance 0.13106978
570 villain -0.048962057
571 contender -0.026266346
572 spelling 0.097354434
573 law -0.004024053
574 lender 0.008806578
575 cell 0.024999553
576 fundraiser -0.015694408
577 theologian 0.09653327
578 flower 0.024740031
579 airport 0.08721181
580 stream 0.14776841
581 estate 0.009135793
582 meat -0.0077206423
583 tributary 0.026672598
584 proponent 0.07618396
585 sensor 0.063963115
586 democrat 0.10250968
587 comedian 0.07799602
588 effort 0.0073829694
589 predator 0.046588205
590 shrub 0.03182709
591 antibiotic -0.007636357
592 phone 0.23501754
593 supermarket 0.029068638
594 township 0.020960078
595 historian 0.08723059
596 rider 0.018871516
597 abbreviation 0.043099616
598 cartoon 0.03303997
599 hotel 0.067065656
600 trainer 0.028291473
601 sandwich 0.11716219
602 senator 0.060622323
603 family 0.074403025
604 tenant -0.003638351
605 lawyer 0.020003526
606 release 0.037882634
607 girl 0.0514247
608 feminist 0.08397239
609 Medical_Device 0.019054662
610 contractor -0.019468253
611 saint 0.052272215
612 psychologist 0.10108068
613 mall 0.10110557
614 conductor 0.1316175
615 aircraft 0.025021352
616 prospect 0.013283773
617 beer 0.12258085
618 mps 0.061520416
619 reservoir 0.01051195
620 condiment 0.012471517
621 dancer -0.010880791
622 pesticide 0.04001779
623 accident 0.08559987
624 rookie 0.06509684
625 reformer 0.0039427592
626 rapper 0.0929021
627 tumor 0.05169307
628 winner -0.011739143
629 denomination -0.0055346983
630 ngos 0.072117664
631 ship 0.016158935
632 garment -0.050112803
633 train 0.10321484
634 ophthalmologist 0.05313716
635 doctor 0.09485469
636 temple -0.048947565
